schedule_id,flight_date,origin_airport,dest_airport,dept_time,arr_time,flight_id ,delay_time,flight_status_id 
SC000839454,10/16/2018,ATL,SBN,1818,1954,4824,-21,1
SC000839475,10/16/2018,SLC,FAT,1116,1144,4870,-24,1
SC000839496,10/16/2018,PIA,ATL,1121,1412,4925,6,3
SC000839517,10/16/2018,SLC,RNO,852,917,4968,-22,1
SC000839538,10/16/2018,IAD,SHD,1247,1329,5018,3,3
SC000839559,10/16/2018,ORD,SHD,1704,1944,5038,59,3
SC000839580,10/16/2018,PUB,DEN,617,710,5065,1,3
SC000839601,10/16/2018,DEN,CNY,1355,1511,5090,2,3
SC000839622,10/16/2018,DLH,ORD,1107,1243,5127,-10,1
SC000839643,10/16/2018,DEN,PRC,1224,1312,5159,-5,1
SC000839664,10/16/2018,AVP,ORD,701,841,5187,10,3
SC000839685,10/16/2018,ORD,CVG,1408,1628,5213,-6,1
SC000839706,10/16/2018,ORD,PIA,2152,2240,5233,-4,1
SC000839727,10/16/2018,FSD,ORD,628,809,5255,-6,1
SC000839748,10/16/2018,SFO,AUS,2254,437,5279,-16,1
SC000839769,10/16/2018,DEN,ISN,1032,1329,5303,30,3
SC000839790,10/16/2018,DEN,LNK,944,1225,5324,10,3
SC000839811,10/16/2018,MAF,DEN,1343,1421,5346,-13,1
SC000839832,10/16/2018,ORD,MKE,1535,1634,5369,2,3
SC000839853,10/16/2018,ORD,TYS,900,1134,5389,-19,1
SC000839874,10/16/2018,DEN,SBP,1116,1233,5410,-29,1
SC000839895,10/16/2018,DEN,EGE,2000,2049,5432,-7,1
SC000839916,10/16/2018,SFO,FAT,1438,1537,5452,14,3
SC000839937,10/16/2018,LAX,SEA,1532,1819,5475,-1,1
SC000839958,10/16/2018,AUS,SFO,1412,1613,5498,-22,1
SC000839979,10/16/2018,MRY,LAX,621,738,5521,5,3
SC000840000,10/16/2018,DEN,PSP,756,910,5542,-5,1
SC000840021,10/16/2018,SLC,LAX,2005,2055,5563,-13,1
SC000840042,10/16/2018,SFO,OKC,1149,1718,5585,3,3
SC000840063,10/16/2018,LAX,DFW,1826,2323,5609,-14,1
SC000840084,10/16/2018,SFO,RDD,1125,1218,5629,23,3
SC000840105,10/16/2018,MAF,DEN,615,700,5651,-14,1
SC000840126,10/16/2018,DEN,TUS,1354,1508,5678,3,3
SC000840147,10/16/2018,SFO,RDM,2230,2357,5700,-28,1
SC000840168,10/16/2018,SFO,SNA,1822,1955,5728,14,3
SC000840189,10/16/2018,RDM,SFO,2001,2136,5754,-24,1
SC000840210,10/16/2018,ORD,LGA,1212,1512,5785,-30,1
SC000840231,10/16/2018,OKC,ORD,1059,1316,5807,5,3
SC000840252,10/16/2018,DEN,GEG,746,929,5841,0,2
SC000840273,10/16/2018,SJC,DEN,1036,1406,5870,-17,1
SC000840294,10/16/2018,SFO,FAT,1900,2005,5899,-10,1
SC000840315,10/16/2018,MRY,DEN,729,1125,5924,5,3
SC000840336,10/16/2018,DEN,MRY,1111,1246,5956,-31,1
SC000840357,10/16/2018,RNO,LAX,1502,1624,5992,-13,1
SC000840378,10/16/2018,DTW,ESC,1547,1718,7368,-3,1
SC000840399,10/16/2018,MSP,CIU,2041,2311,7384,-6,1
SC000840420,10/16/2018,MSP,HIB,1118,1214,7399,-5,1
SC000840441,10/16/2018,MSP,RHI,1419,1506,7416,-18,1
SC000840462,10/16/2018,SLC,PIH,2152,2229,7431,-26,1
SC000840483,10/17/2018,ORD,OKC,1818,2104,2956,31,3
SC000840504,10/17/2018,ORF,ORD,1028,1203,2973,-1,1
SC000840525,10/17/2018,PHX,YUM,1513,1607,2988,-10,1
SC000840546,10/17/2018,LAX,SAN,1651,1737,3007,5,3
SC000840567,10/17/2018,LAX,RDM,916,1123,3034,-10,1
SC000840588,10/17/2018,PHX,FAT,2014,2205,3054,7,3
SC000840609,10/17/2018,ORD,LSE,835,940,3073,15,3
SC000840630,10/17/2018,LAX,FAT,1951,2044,3094,-14,1
SC000840651,10/17/2018,ICT,ORD,537,733,3113,-11,1
SC000840672,10/17/2018,ORD,MEI,1757,1954,3129,-15,1
SC000840693,10/17/2018,LAX,EUG,908,1104,3152,-24,1
SC000840714,10/17/2018,BTR,DFW,1403,1537,3231,-11,1
SC000840735,10/17/2018,PHX,MFR,1425,1649,3256,21,3
SC000840756,10/17/2018,PDX,DAL,708,1308,3308,8,3
SC000840777,10/17/2018,DAL,DCA,646,1027,3330,-23,1
SC000840798,10/17/2018,SLC,BOI,1942,2046,3355,-22,1
SC000840819,10/17/2018,PDX,BUR,1111,1316,3390,-4,1
SC000840840,10/17/2018,SNA,SJC,2048,2204,3419,-13,1
SC000840861,10/17/2018,SFO,SLC,1821,2127,3450,13,3
SC000840882,10/17/2018,SJC,SAN,1837,1957,3476,-4,1
SC000840903,10/17/2018,RST,MSP,1251,1346,3523,-4,1
SC000840924,10/17/2018,ABQ,SLC,1737,1907,3541,-22,1
SC000840945,10/17/2018,MDW,MSP,1519,1656,3555,-1,1
SC000840966,10/17/2018,DTW,CHA,2000,2144,3572,2,3
SC000840987,10/17/2018,MKE,SEA,740,1040,3591,3,3
SC000841008,10/17/2018,SLC,GEG,1512,1542,3609,-23,1
SC000841029,10/17/2018,SEA,SLC,2036,2322,3625,-18,1
SC000841050,10/17/2018,HLN,SLC,1307,1432,3643,-11,1
SC000841071,10/17/2018,LAX,TUS,1408,1533,3660,-17,1
SC000841092,10/17/2018,RIC,LGA,1442,1616,3679,-14,1
SC000841113,10/17/2018,MSP,RAP,952,1017,3694,-32,1
SC000841134,10/17/2018,CLE,DTW,1825,1919,3709,-6,1
SC000841155,10/17/2018,DTW,HPN,1958,2142,3725,-10,1
SC000841176,10/17/2018,DTW,HPN,1025,1148,3743,-12,1
SC000841197,10/17/2018,LGA,ORD,1508,1659,3760,0,2
SC000841218,10/17/2018,ABY,ATL,854,943,3778,131,3
SC000841239,10/17/2018,LAN,MSP,708,746,3797,-13,1
SC000841260,10/17/2018,DTW,CAK,1559,1700,3813,-4,1
SC000841281,10/17/2018,DTW,ERI,1556,1654,3831,-6,1
SC000841302,10/17/2018,LGA,ORD,1414,1610,3847,19,3
SC000841323,10/17/2018,MSP,RST,2154,2228,3863,-12,1
SC000841344,10/17/2018,ORD,JFK,1336,1641,3880,60,3
SC000841365,10/17/2018,DHN,ATL,1052,1250,3909,-15,1
SC000841386,10/17/2018,ATL,DHN,1735,1729,3939,-20,1
SC000841407,10/17/2018,LGA,CHS,1548,1756,4032,25,3
SC000841428,10/17/2018,AVP,DTW,555,751,4129,6,3
SC000841449,10/17/2018,ATW,MSP,637,738,4160,-20,1
SC000841470,10/17/2018,LSE,MSP,1105,1200,4294,-15,1
SC000841491,10/17/2018,DTW,MLI,2026,2058,4308,-13,1
SC000841512,10/17/2018,JFK,BNA,1921,2104,4451,70,3
SC000841533,10/17/2018,SBN,MSP,716,817,4483,2,3
SC000841554,10/17/2018,BIS,MSP,613,732,4519,-12,1
SC000841575,10/17/2018,SLC,TUS,2009,2103,4545,-9,1
SC000841596,10/17/2018,BNA,MSP,804,1018,4580,-9,1
SC000841617,10/17/2018,SLC,IDA,1057,1150,4619,-22,1
SC000841638,10/17/2018,SLC,LGB,2011,2109,4645,-20,1
SC000841659,10/17/2018,MSP,SBN,2030,2252,4700,-13,1
SC000841680,10/17/2018,SLC,STL,2020,35,4732,25,3
SC000841701,10/17/2018,DLH,MSP,1407,1502,4759,-14,1
SC000841722,10/17/2018,LAX,TUS,1945,2117,4792,-1,1
SC000841743,10/17/2018,MSP,FAR,1239,1337,4839,-17,1
SC000841764,10/17/2018,ORD,JFK,926,1224,4894,-24,1
SC000841785,10/17/2018,MSP,ICT,1952,2130,4940,-23,1
SC000841806,10/17/2018,DEN,EAR,1343,1548,5005,-29,1
SC000841827,10/17/2018,AVL,ORD,956,1045,5024,-20,1
SC000841848,10/17/2018,IAD,CKB,1221,1329,5047,-10,1
SC000841869,10/17/2018,CGI,UIN,623,727,5074,3,3
SC000841890,10/17/2018,JMS,DVL,1259,1345,5102,-5,1
SC000841911,10/17/2018,SLN,HYS,528,610,5132,-11,1
SC000841932,10/17/2018,ORD,DLH,1244,1429,5168,-1,1
SC000841953,10/17/2018,SFO,BOI,1403,1646,5192,11,3
SC000841974,10/17/2018,AUS,ORD,659,939,5218,-28,1
SC000841995,10/17/2018,ORD,SLC,742,1003,5238,-23,1
SC000842016,10/17/2018,CHA,ORD,1741,1910,5259,41,3
SC000842037,10/17/2018,DEN,TUL,748,1038,5282,2,3
SC000842058,10/17/2018,DEN,TUS,1854,2025,5307,16,3
SC000842079,10/17/2018,DRO,DEN,547,653,5328,-22,1
SC000842100,10/17/2018,ORD,DTW,1755,2016,5351,-11,1
SC000842121,10/17/2018,RDD,SFO,1212,1314,5373,-26,1
SC000842142,10/17/2018,ORD,OKC,1936,2150,5393,-17,1
SC000842163,10/17/2018,LAX,RNO,836,1024,5414,-2,1
SC000842184,10/17/2018,DEN,MKE,1740,2055,5436,-10,1
SC000842205,10/17/2018,IAH,CLT,1226,1548,5456,-9,1
SC000842226,10/17/2018,TUS,DEN,924,1221,5479,-9,1
SC000842247,10/17/2018,MFR,SFO,1345,1501,5504,-17,1
SC000842268,10/17/2018,DEN,TUS,1736,1833,5525,-12,1
SC000842289,10/17/2018,SFO,RDM,1559,1744,5546,-9,1
SC000842310,10/17/2018,OKC,ORD,817,1027,5567,-12,1
SC000842331,10/17/2018,ORD,DCA,1058,1330,5590,-36,1
SC000842352,10/17/2018,SAT,LAX,548,704,5612,-43,1
SC000842373,10/17/2018,DEN,OMA,1403,1617,5633,-16,1
SC000842394,10/17/2018,ORD,OKC,746,1020,5658,7,3
SC000842415,10/17/2018,LAX,COS,738,1104,5683,-12,1
SC000842436,10/17/2018,CVG,ORD,1156,1213,5705,330,3
SC000842457,10/17/2018,DEN,OKC,1741,2012,5734,-17,1
SC000842478,10/17/2018,FAT,LAX,611,721,5762,-9,1
SC000842499,10/17/2018,PIA,ORD,555,655,5789,-5,1
SC000842520,10/17/2018,ABQ,SFO,1514,1637,5812,-22,1
SC000842541,10/17/2018,DEN,ICT,1433,1649,5846,-16,1
SC000842562,10/17/2018,FAT,SFO,1130,1235,5876,52,3
SC000842583,10/17/2018,BNA,ORD,712,856,5906,-7,1
SC000842604,10/17/2018,DEN,BZN,1506,1636,5934,-19,1
SC000842625,10/17/2018,COD,DEN,1322,1453,5965,18,3
SC000842646,10/17/2018,DEN,MRY,1907,2042,5998,-23,1
SC000842667,10/17/2018,MSP,BJI,1115,1214,7371,-7,1
SC000842688,10/17/2018,GJT,SLC,1822,1920,7389,-20,1
SC000842709,10/17/2018,MSP,HIB,2018,2102,7403,-18,1
SC000842730,10/17/2018,BGM,DTW,1739,1910,7420,6,3
SC000842751,10/17/2018,BGM,DTW,1239,1409,7435,-17,1
SC000842772,10/18/2018,RIC,ORD,704,848,2959,17,3
SC000842793,10/18/2018,PHX,YUM,1026,1119,2978,84,3
SC000842814,10/18/2018,ORD,LSE,2133,2244,2993,56,3
SC000842835,10/18/2018,CMH,ORD,2026,2044,3014,-20,1
SC000842856,10/18/2018,PHX,SLC,831,1112,3041,-12,1
SC000842877,10/18/2018,LAX,MFR,932,1141,3058,2,3
SC000842898,10/18/2018,ORD,SLC,1503,1726,3079,50,3
SC000842919,10/18/2018,RAP,ORD,1146,1451,3098,-19,1
SC000842940,10/18/2018,MKE,ORD,519,615,3117,-4,1
SC000842961,10/18/2018,MKE,ORD,626,741,3134,7,3
SC000842982,10/18/2018,TVC,ORD,1700,1703,3159,-26,1
SC000843003,10/18/2018,DFW,BRO,,,3243,,4
SC000843024,10/18/2018,BOI,ORD,1337,1811,3280,21,3
SC000843045,10/18/2018,LAX,SJC,843,1007,3312,-12,1
SC000843066,10/18/2018,DAL,DCA,1843,2217,3334,-2,1
SC000843087,10/18/2018,SJC,SAN,1030,1151,3364,-8,1
SC000843108,10/18/2018,LAX,SLC,1620,1909,3401,-5,1
SC000843129,10/18/2018,SAN,STS,1656,1829,3433,-24,1
SC000843150,10/18/2018,SAN,SLC,944,1249,3465,4,3
SC000843171,10/18/2018,FAT,SEA,,,3489,,4
SC000843192,10/18/2018,MSP,MSN,852,957,3530,-14,1
SC000843213,10/18/2018,SLC,RDM,1103,1144,3545,-17,1
SC000843234,10/18/2018,SLC,OKC,2018,2331,3561,-6,1
SC000843255,10/18/2018,FAY,ATL,1852,2033,3576,10,3
SC000843276,10/18/2018,ASE,SLC,1256,1401,3595,-24,1
SC000843297,10/18/2018,MSO,MSP,1451,1818,3611,-16,1
SC000843318,10/18/2018,MSP,GFK,1752,1856,3629,-20,1
SC000843339,10/18/2018,BOI,SLC,1510,1619,3646,-6,1
SC000843360,10/18/2018,ATL,FWA,902,1032,3663,-13,1
SC000843381,10/18/2018,SHV,ATL,1736,2025,3681,6,3
SC000843402,10/18/2018,DTW,ORD,951,1002,3696,-12,1
SC000843423,10/18/2018,DTW,AZO,2158,2250,3711,2,3
SC000843444,10/18/2018,DFW,LGA,722,1215,3726,40,3
SC000843465,10/18/2018,HPN,DTW,1445,1624,3743,112,3
SC000843486,10/18/2018,AVP,DTW,1229,1418,3761,-6,1
SC000843507,10/18/2018,ATL,GNV,2216,2316,3777,-23,1
SC000843528,10/18/2018,DEN,SLC,1753,1915,3798,-19,1
SC000843549,10/18/2018,ATL,MGM,1510,1511,3814,3,3
SC000843570,10/18/2018,ERI,DTW,1727,1823,3831,-25,1
SC000843591,10/18/2018,LGA,GRR,1104,1317,3848,52,3
SC000843612,10/18/2018,GSO,LGA,1206,1344,3864,45,3
SC000843633,10/18/2018,ORD,JFK,1226,1539,3880,-2,1
SC000843654,10/18/2018,ATL,DHN,1026,1022,3909,-11,1
SC000843675,10/18/2018,SLC,OMA,1345,1654,3938,-7,1
SC000843696,10/18/2018,LGA,CHS,1518,1815,4032,44,3
SC000843717,10/18/2018,AVP,DTW,556,743,4129,-2,1
SC000843738,10/18/2018,MSP,CMH,1738,2014,4170,123,3
SC000843759,10/18/2018,MSP,LSE,947,1030,4294,-22,1
SC000843780,10/18/2018,DTW,SCE,2201,2310,4309,-6,1
SC000843801,10/18/2018,ORD,JFK,1929,2248,4454,31,3
SC000843822,10/18/2018,MSP,ICT,948,1131,4481,-25,1
SC000843843,10/18/2018,DTW,CID,1202,1227,4516,-18,1
SC000843864,10/18/2018,BOI,SLC,850,957,4544,-19,1
SC000843885,10/18/2018,RAP,MSP,1206,1441,4576,12,3
SC000843906,10/18/2018,IDA,SLC,1240,1335,4619,-10,1
SC000843927,10/18/2018,SLC,LGB,830,923,4644,-15,1
SC000843948,10/18/2018,RAP,MSP,1415,1641,4699,-13,1
SC000843969,10/18/2018,SLC,STL,2152,127,4732,77,3
SC000843990,10/18/2018,DLH,MSP,1405,1501,4759,-15,1
SC000844011,10/18/2018,LAX,TUS,1941,2104,4792,-14,1
SC000844032,10/18/2018,GFK,MSP,1428,1536,4841,-6,1
SC000844053,10/18/2018,DHN,ATL,522,710,4895,-25,1
SC000844074,10/18/2018,MGM,ATL,1127,1322,4944,-15,1
SC000844095,10/18/2018,DEN,SGU,1852,2043,5008,-7,1
SC000844116,10/18/2018,PBG,IAD,918,1100,5027,-22,1
SC000844137,10/18/2018,ORD,FWA,2102,2312,5049,-3,1
SC000844158,10/18/2018,DEN,RKS,1850,1945,5075,-12,1
SC000844179,10/18/2018,JMS,DVL,1301,1338,5102,-12,1
SC000844200,10/18/2018,HYS,DEN,646,708,5132,0,2
SC000844221,10/18/2018,DLH,ORD,1531,1704,5167,19,3
SC000844242,10/18/2018,SEA,LAX,1857,2143,5191,-12,1
SC000844263,10/18/2018,ORD,OKC,1042,1308,5217,-2,1
SC000844284,10/18/2018,DAY,IAH,624,832,5237,12,3
SC000844305,10/18/2018,GRB,ORD,1945,2050,5258,-20,1
SC000844326,10/18/2018,BFL,DEN,524,858,5281,-12,1
SC000844347,10/18/2018,DEN,BOI,807,1014,5306,-9,1
SC000844368,10/18/2018,SFO,BOI,1739,2017,5327,-12,1
SC000844389,10/18/2018,ORD,AVP,1352,1646,5350,-14,1
SC000844410,10/18/2018,DEN,AUS,753,1135,5372,15,3
SC000844431,10/18/2018,EUG,SFO,709,841,5392,-26,1
SC000844452,10/18/2018,LAX,PSP,1912,2001,5413,16,3
SC000844473,10/18/2018,PHX,LAX,1059,1224,5435,-13,1
SC000844494,10/10/2018,PDX,BOI,2151,2355,3479,-15,1
SC000844515,10/10/2018,MSP,RST,1629,1713,3525,-15,1
SC000844536,10/10/2018,MDW,MSP,1941,2105,3542,-20,1
SC000844557,10/10/2018,TUS,LAX,1719,1911,3556,8,3
SC000844578,10/10/2018,SLC,BOI,1716,1828,3575,-7,1
SC000844599,10/10/2018,ASE,SLC,1255,1407,3595,-18,1
SC000844620,10/10/2018,MSP,MSO,1130,1342,3611,5,3
SC000844641,10/10/2018,ATL,VLD,,,3631,,4
SC000844662,10/10/2018,SUN,SLC,,,3649,,4
SC000844683,10/10/2018,MSP,BIS,1932,2051,3666,-18,1
SC000844704,10/10/2018,GRB,DTW,944,1151,3685,22,3
SC000844725,10/10/2018,DTW,CMH,748,837,3703,-19,1
SC000844746,10/10/2018,MSP,GRR,948,1216,3722,-5,1
SC000844767,10/10/2018,TPA,RDU,1205,1343,3740,-11,1
SC000844788,10/10/2018,DTW,SBN,1214,1319,3759,-3,1
SC000844809,10/10/2018,DTW,LAN,1159,1251,3776,6,3
SC000844830,10/10/2018,LAN,DTW,934,1018,3796,-7,1
SC000844851,10/10/2018,ATL,MGM,1517,1512,3814,4,3
SC000844872,10/10/2018,ORD,LGA,1253,1609,3834,28,3
SC000844893,10/10/2018,DTW,LEX,2212,2320,3850,-11,1
SC000844914,10/10/2018,DTW,ERI,1214,1311,3867,-4,1
SC000844935,10/10/2018,LGA,ORD,1028,1219,3888,19,3
SC000844956,10/10/2018,ATL,FAY,1343,1524,3919,16,3
SC000844977,10/10/2018,IAH,LGA,1840,2302,3964,-8,1
SC000844998,10/10/2018,MDT,DTW,1900,2031,4117,83,3
SC000845019,10/10/2018,CAK,DTW,954,1051,4138,-12,1
SC000845040,10/10/2018,CRW,ATL,1549,1731,4195,106,3
SC000845061,10/10/2018,COS,SLC,1236,1452,4302,26,3
SC000845082,10/10/2018,CPR,SLC,610,742,4316,-4,1
SC000845103,10/10/2018,DTW,MKE,1956,2022,4470,4,3
SC000845124,10/10/2018,SLC,BOI,2011,2155,4503,26,3
SC000845145,10/10/2018,ATL,SBN,2004,2136,4530,-24,1
SC000845166,10/10/2018,SLC,TUS,844,950,4567,8,3
SC000845187,10/10/2018,MOT,MSP,1650,1828,4594,-9,1
SC000845208,10/10/2018,SLC,SUN,2148,2240,4635,-9,1
SC000845229,10/10/2018,MOB,ATL,651,912,4691,52,3
SC000845250,10/10/2018,SLC,LGB,1719,1807,4723,5,3
SC000845271,10/10/2018,MSP,GFK,1553,1659,4751,-2,1
SC000845292,10/10/2018,OKC,DTW,1752,2120,4769,0,2
SC000845313,10/10/2018,ISN,MSP,1230,1425,4830,7,3
SC000845334,10/10/2018,ABY,ATL,1155,1258,4872,-1,1
SC000845355,10/10/2018,ATL,PIA,1454,1534,4927,-21,1
SC000845376,10/10/2018,MSP,MOT,1135,1307,4976,12,3
SC000845397,10/10/2018,DEN,EAR,2021,2235,5020,7,3
SC000845418,10/10/2018,MKG,ORD,1416,1458,5040,13,3
SC000845439,10/10/2018,CKB,IAD,557,646,5068,-24,1
SC000845460,10/10/2018,ORD,DLH,1556,1738,5095,-10,1
SC000845481,10/10/2018,DEN,LBF,1113,1332,5123,10,3
SC000845502,10/10/2018,PRC,DEN,856,1132,5158,-13,1
SC000845523,10/10/2018,ONT,SFO,922,1103,5186,0,2
SC000845544,10/10/2018,CLE,IAH,1854,2058,5212,10,3
SC000845565,10/10/2018,FSD,DEN,1358,1444,5232,29,3
SC000845586,10/10/2018,FAR,ORD,1129,1409,5253,42,3
SC000845607,10/10/2018,ACV,SFO,548,657,5276,-15,1
SC000845628,10/10/2018,DEN,BZN,743,924,5300,-27,1
SC000845649,10/10/2018,DEN,ICT,1004,1304,5322,36,3
SC000845670,10/10/2018,PIT,ORD,1358,1453,5343,17,3
SC000845691,10/10/2018,COS,LAX,657,922,5367,43,3
SC000845712,10/10/2018,SHV,DEN,1704,1824,5387,4,3
SC000845733,10/10/2018,LAX,AUS,825,1330,5408,-13,1
SC000845754,10/10/2018,ASE,DEN,1312,1401,5430,214,3
SC000845775,10/10/2018,SAN,LAX,1321,1407,5451,-20,1
SC000845796,10/10/2018,SFO,SMF,1539,1633,5473,-2,1
SC000845817,10/10/2018,MFR,SFO,607,755,5496,6,3
SC000845838,10/10/2018,SAT,LAX,1540,1657,5519,-3,1
SC000845859,10/10/2018,SLC,DEN,723,908,5540,0,2
SC000845880,10/10/2018,XNA,DEN,1336,1447,5561,14,3
SC000845901,10/10/2018,DEN,COS,1957,2045,5582,-7,1
SC000845922,10/10/2018,GEG,SFO,1331,1548,5606,-7,1
SC000845943,10/10/2018,ORD,SBN,956,1142,5627,-17,1
SC000845964,10/10/2018,ORD,DCA,1152,1446,5650,-13,1
SC000845985,10/10/2018,SLC,ORD,834,1258,5677,-14,1
SC000846006,10/10/2018,FAT,DEN,541,900,5699,-10,1
SC000846027,10/10/2018,LAX,SAN,2004,2102,5725,52,3
SC000846048,10/10/2018,MFR,DEN,1515,1901,5752,5,3
SC000846069,10/10/2018,FCA,DEN,1715,1931,5783,11,3
SC000846090,10/10/2018,ORD,FAR,1536,1744,5805,-3,1
SC000846111,10/10/2018,EUG,SFO,1056,1221,5838,-36,1
SC000846132,10/10/2018,ICT,DEN,1725,1804,5867,-20,1
SC000846153,10/10/2018,LAX,ABQ,917,1203,5898,-22,1
SC000846174,10/10/2018,TUS,DEN,730,1035,5923,-3,1
SC000846195,10/10/2018,IAH,CLT,2015,2349,5953,25,3
SC000846216,10/10/2018,RNO,LAX,1442,1630,5992,-7,1
SC000846237,10/10/2018,DTW,ESC,1550,1703,7368,-18,1
SC000846258,10/10/2018,SLC,CPR,936,1044,7383,-27,1
SC000846279,10/10/2018,HIB,MSP,1240,1345,7399,-5,1
SC000846300,10/10/2018,MSP,RHI,2152,2251,7415,3,3
SC000846321,10/10/2018,SLC,LWS,2151,2211,7430,-18,1
SC000846342,10/11/2018,TUS,LAX,644,839,2954,-7,1
SC000846363,10/11/2018,ORD,ORF,650,955,2973,-7,1
SC000846384,10/11/2018,TYS,ORD,1517,1557,2987,3,3
SC000846405,10/11/2018,BNA,ORD,1042,1223,3006,-17,1
SC000846426,10/11/2018,FWA,CLT,1500,1639,3031,-16,1
SC000846447,10/11/2018,ORD,GRB,2028,2131,3053,-1,1
SC000846468,10/11/2018,LSE,ORD,954,1104,3073,0,2
SC000846489,10/11/2018,DTW,ORD,828,908,3093,-1,1
SC000846510,10/11/2018,ORD,MKE,839,928,3112,-7,1
SC000846531,10/11/2018,MEI,PIB,2015,2059,3129,-21,1
SC000846552,10/11/2018,TYS,DFW,2043,2145,3148,9,3
SC000846573,10/11/2018,ORD,IND,1326,1552,3230,17,3
SC000846594,10/11/2018,ORD,MSP,957,1140,3255,-1,1
SC000846615,10/11/2018,DAL,SAN,2217,2328,3305,65,3
SC000846636,10/11/2018,SJC,DAL,1735,2305,3328,6,3
SC000846657,10/11/2018,BOI,SLC,818,924,3353,-9,1
SC000846678,10/11/2018,BOI,SJC,949,1047,3387,-6,1
SC000846699,10/11/2018,SAN,SJC,1622,1747,3417,5,3
SC000846720,10/11/2018,SEA,PDX,447,527,3448,-29,1
SC000846741,10/11/2018,SEA,FAT,1531,1730,3474,23,3
SC000846762,10/11/2018,MSP,IAH,904,1215,3521,0,2
SC000846783,10/11/2018,MSP,LNK,1931,2102,3537,0,2
SC000846804,10/11/2018,HLN,MSP,528,911,3551,4,3
SC000846825,10/11/2018,LAS,SNA,2014,2119,3568,-7,1
SC000846846,10/11/2018,SLC,STL,943,1327,3584,-4,1
SC000846867,10/11/2018,ATL,BQK,1006,1112,3603,-8,1
SC000846888,10/11/2018,MSP,PSC,1925,2033,3616,-27,1
SC000846909,10/11/2018,MSP,FSD,1245,1404,3636,5,3
SC000846930,10/11/2018,MSP,ALB,2020,2352,3654,-4,1
SC000846951,10/11/2018,BZN,SLC,1305,1421,3674,-8,1
SC000846972,10/11/2018,SLC,PSP,1537,1633,3690,1,3
SC000846993,10/11/2018,ATL,GNV,1608,1718,3707,-8,1
SC000847014,10/11/2018,DTW,HPN,1419,1628,3724,45,3
SC000847035,10/11/2018,MSP,IAD,1249,1618,3741,2,3
SC000847056,10/11/2018,LGA,ORD,1901,2033,3760,214,3
SC000847077,10/11/2018,DTW,LAN,1158,1245,3776,0,2
SC000847098,10/11/2018,LAN,MSP,808,843,3797,44,3
SC000847119,10/11/2018,MGM,ATL,1705,1913,3814,94,3
SC000847140,10/11/2018,LGA,ORD,1239,1519,3832,89,3
SC000847161,10/11/2018,DTW,CHA,833,1021,3849,-2,1
SC000847182,10/11/2018,FNT,MSP,1256,1341,3865,3,3
SC000847203,10/11/2018,ATL,MOB,1051,1054,3884,-21,1
SC000847224,10/11/2018,DHN,ATL,1418,1639,3911,28,3
SC000847245,10/11/2018,LGA,DFW,1930,2234,3946,117,3
SC000847266,10/11/2018,DTW,GRB,1552,1609,4113,-9,1
SC000847287,10/11/2018,AVP,DTW,1745,1926,4133,7,3
SC000847308,10/11/2018,SLC,RNO,1509,1534,4175,-16,1
SC000847329,10/11/2018,IMT,DTW,1639,1856,4297,-6,1
SC000847350,10/11/2018,SLC,COS,2012,2138,4312,-20,1
SC000847371,10/11/2018,BIS,MSP,1102,1232,4457,17,3
SC000847392,10/11/2018,MSP,DAY,949,1223,4488,-23,1
SC000847413,10/11/2018,PSC,MSP,1404,1901,4521,-6,1
SC000847434,10/11/2018,DTW,DAY,1549,1643,4560,-16,1
SC000847455,10/11/2018,MSP,FAR,721,852,4582,8,3
SC000847476,10/11/2018,BIS,MSP,1654,1828,4621,-11,1
SC000847497,10/11/2018,BZN,SLC,1804,1926,4649,-7,1
SC000847518,10/11/2018,ATW,MSP,1205,1317,4707,21,3
SC000847539,10/11/2018,MSP,DLH,1929,2043,4739,20,3
SC000847560,10/11/2018,PSP,SLC,551,842,4762,-8,1
SC000847581,10/11/2018,CID,MSP,1705,1807,4800,-22,1
SC000847602,10/11/2018,PSP,SLC,1221,1501,4843,-15,1
SC000847623,10/11/2018,SNA,LAS,1113,1219,4897,-19,1
SC000847644,10/11/2018,BMI,MSP,1534,1711,4945,29,3
SC000847665,10/11/2018,DEN,CNY,800,913,5010,-4,1
SC000847686,10/11/2018,PBG,IAD,1516,1715,5029,-7,1
SC000847707,10/11/2018,DEN,PUB,2007,2052,5051,-10,1
SC000847728,10/11/2018,UIN,CGI,2144,2239,5076,5,3
SC000847749,10/11/2018,DEN,JMS,1939,2220,5104,-27,1
SC000847770,10/11/2018,ORD,AVL,1449,1730,5136,12,3
SC000847791,10/11/2018,GCC,DEN,1312,1439,5169,4,3
SC000847812,10/11/2018,SFO,RNO,1710,1815,5193,60,3
SC000847833,10/11/2018,BIS,DEN,1324,1410,5219,26,3
SC000847854,10/11/2018,SFO,SBA,1623,1750,5239,5,3
SC000847875,10/11/2018,SFO,BFL,1950,2054,5260,-18,1
SC000847896,10/11/2018,GTF,DEN,1716,1902,5283,-15,1
SC000847917,10/11/2018,IAH,BNA,1433,1620,5308,0,2
SC000847938,10/11/2018,SFO,SLC,1936,2232,5329,-6,1
SC000847959,10/11/2018,AUS,LAX,551,710,5352,-10,1
SC000847980,10/11/2018,LAX,MRY,2143,2252,5374,-16,1
SC000848001,10/11/2018,FAT,LAX,1318,1446,5394,-2,1
